area,iptu,taxa_condominial,num_quartos,num_banheiros,num_suites,num_vagas_garagem,num_andares,tipo_imovel,estado_construcao,fonte,imovel_lancamento,bl_temporada,vista_mar_bin,mobiliado_bin,preco_m2
155.0,200.0,890.0,3,3,2,2,12,Apartamento,desconhecido,Viva Real,0,0,0,0,9032.258064516129
97.0,2100.0,850.0,3,2,1,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,10103.092783505155
272.0,10285.0,1560.0,3,3,1,2,5,Apartamento,desconhecido,Viva Real,0,0,0,1,6580.882352941177
457.0,17633.0,4660.0,3,5,3,3,0,Cobertura,desconhecido,Viva Real,0,0,0,0,10722.100656455143
330.0,,,4,5,0,2,0,Cobertura,desconhecido,Viva Real,0,0,0,0,6000.0
128.0,3020.0,977.0,3,3,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,5859.375
68.0,0.0,0.0,2,3,2,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,21806.9153612532
90.0,850.0,907.0,3,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,7222.222222222223
87.0,2675.0,794.0,3,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,1,1,6781.609195402299
110.0,130.0,700.0,3,3,0,1,0,Apartamento,desconhecido,Viva Real,0,0,0,1,6818.181818181818
34.0,80.0,436.0,0,1,0,0,0,Consultório,desconhecido,Viva Real,0,0,0,0,6764.705882352941
105.0,288.0,714.0,3,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,1,7142.857142857143
320.0,8900.0,2500.0,4,6,3,2,0,Cobertura,desconhecido,Viva Real,0,0,0,0,9343.75
237.0,7263.0,2067.0,4,1,2,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,11392.405063291139
237.0,7263.0,2067.0,4,1,2,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,11392.405063291139
31.0,0.0,0.0,1,1,0,0,0,Apartamento,desconhecido,Viva Real,0,0,0,0,15677.41935483871
122.0,3015.0,910.0,3,4,1,1,12,Apartamento,desconhecido,Viva Real,0,0,0,0,10569.672131147541
55.0,980.0,543.0,2,1,0,0,0,Apartamento,desconhecido,Viva Real,0,0,0,0,6000.0
250.0,8900.0,1000.0,3,5,3,3,15,Apartamento,desconhecido,Viva Real,0,0,0,0,21806.9153612532
103.0,160.0,750.0,3,3,1,1,12,Apartamento,desconhecido,Viva Real,0,0,0,1,8349.514563106795
311.0,3901.0,1474.0,4,4,1,2,0,Apartamento,desconhecido,Viva Real,0,0,0,1,6752.411575562701
132.0,0.0,761.0,3,2,1,2,0,Apartamento,desconhecido,Viva Real,0,0,0,1,12878.787878787878
392.0,8469.0,2411.0,4,7,4,3,0,Cobertura,desconhecido,Viva Real,0,0,1,0,14030.612244897959
330.0,6282.0,1008.0,4,6,2,2,10,Cobertura,desconhecido,Viva Real,0,0,0,0,6000.0
68.0,1835.0,600.0,2,2,1,1,18,Apartamento,desconhecido,Viva Real,0,0,0,1,14117.64705882353
110.0,2000.0,1300.0,3,4,1,1,12,Apartamento,desconhecido,Viva Real,0,0,0,0,12727.272727272728
282.0,937.0,2440.0,4,4,2,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,10914.893617021276
101.0,2300.0,674.0,3,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,1,5772.277227722772
54.0,1468.0,576.0,1,1,1,2,15,Apartamento,desconhecido,Viva Real,0,0,0,1,16481.48148148148
90.0,0.0,550.0,2,2,0,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,5222.222222222223
266.0,6227.0,2038.0,4,5,2,2,0,Apartamento,desconhecido,Viva Real,0,0,0,1,9210.526315789473
63.0,170.0,564.0,2,1,0,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,6190.476190476191
100.0,1429.0,1000.0,3,3,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,1,9700.0
110.0,2000.0,1300.0,3,4,1,1,12,Apartamento,desconhecido,Viva Real,0,0,0,0,12727.272727272728
54.0,1468.0,576.0,1,1,1,2,15,Apartamento,desconhecido,Viva Real,0,0,0,1,16481.48148148148
88.0,1052.0,626.0,3,2,1,1,15,Apartamento,desconhecido,Viva Real,0,0,0,0,10227.272727272728
200.0,0.0,0.0,3,2,0,1,0,Casa,desconhecido,Viva Real,0,0,0,0,2750.0
220.0,5766.0,1290.0,2,2,1,2,0,Apartamento,desconhecido,Viva Real,0,0,0,1,6772.727272727273
210.0,,,2,1,0,0,0,Casa,desconhecido,Viva Real,0,0,0,0,1428.5714285714287
170.0,2400.0,1810.0,3,5,3,4,0,Apartamento,desconhecido,Viva Real,0,0,0,1,15588.235294117647
68.0,100.0,550.0,2,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,10735.29411764706
106.0,2000.0,700.0,3,3,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,1,8235.849056603774
81.0,0.0,523.0,2,2,0,1,0,Apartamento,desconhecido,Viva Real,0,0,0,1,4925.925925925926
343.0,1086.0,,3,5,3,4,0,Apartamento,desconhecido,Viva Real,0,0,0,0,11486.880466472303
75.0,0.0,550.0,2,1,0,1,4,Apartamento,desconhecido,Viva Real,0,0,0,0,6266.666666666667
224.0,,,4,5,2,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,16071.42857142857
102.0,290.0,790.0,3,4,2,1,0,Apartamento,desconhecido,Viva Real,0,0,0,1,8921.56862745098
52.0,0.0,0.0,1,1,0,1,15,Apartamento,desconhecido,Viva Real,0,0,1,0,17965.403846153848
210.0,0.0,1342.0,2,2,2,1,11,Apartamento,desconhecido,Viva Real,0,0,0,0,14000.0
110.0,1800.0,780.0,3,3,2,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,9072.727272727272
78.0,2300.0,500.0,3,2,1,2,0,Apartamento,desconhecido,Viva Real,0,0,0,1,12756.410256410256
99.0,3800.0,675.0,3,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,1,9075.757575757576
100.0,1100.0,955.0,3,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,1,10600.0
206.0,535.0,1901.0,4,6,4,4,0,Apartamento,desconhecido,Viva Real,0,0,0,0,11650.485436893205
86.0,,,2,2,2,2,6,Apartamento,desconhecido,Viva Real,0,0,0,0,11046.511627906977
219.0,6530.0,3022.0,3,5,2,3,11,Apartamento,desconhecido,Viva Real,0,0,0,1,8219.17808219178
430.0,,,3,5,3,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,12790.697674418605
64.0,87.0,763.0,2,1,0,1,12,Apartamento,desconhecido,Viva Real,0,0,0,1,6093.75
378.0,1000.0,3000.0,3,1,2,2,0,Cobertura,desconhecido,Viva Real,0,0,0,0,8994.708994708995
162.0,900.0,,3,2,1,2,0,Cobertura,desconhecido,Viva Real,0,0,0,0,7098.765432098766
117.0,3500.0,1000.0,3,3,1,1,6,Apartamento,desconhecido,Viva Real,0,0,1,1,7649.572649572649
107.0,184.0,1.0,3,2,1,2,0,Apartamento,desconhecido,Viva Real,0,0,0,1,13551.401869158879
205.0,5727.0,1260.0,3,4,1,2,11,Cobertura,desconhecido,Viva Real,0,0,0,0,6292.682926829269
89.0,,,3,3,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,9887.640449438202
430.0,,,3,5,3,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,12790.697674418605
56.0,1024.0,520.0,2,1,2,1,4,Apartamento,desconhecido,Viva Real,0,0,0,0,5678.571428571428
161.0,4833.0,755.0,3,3,1,2,10,Cobertura,desconhecido,Viva Real,0,0,0,0,7142.857142857143
58.0,0.0,0.0,0,1,0,0,0,Consultório,desconhecido,Viva Real,0,0,0,0,3910.5689655172414
67.0,,,1,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,12940.298507462687
144.0,1.0,,3,4,3,2,0,Casa,desconhecido,Viva Real,0,0,0,0,4027.777777777778
283.0,903.0,2597.0,4,4,2,2,0,Apartamento,desconhecido,Viva Real,0,0,1,1,10600.706713780919
95.0,1950.0,628.0,1,1,1,1,0,Cobertura,desconhecido,Viva Real,0,0,0,1,5789.473684210527
588.0,0.0,0.0,0,0,0,0,0,Lote/Terreno,desconhecido,Viva Real,0,0,0,0,622.4489795918367
88.0,0.0,0.0,3,2,0,0,0,Apartamento,desconhecido,Viva Real,0,0,0,0,7159.090909090909
50.0,283.0,618.0,1,1,0,0,0,Apartamento,desconhecido,Viva Real,0,0,0,1,5300.0
60.0,,576.0,2,1,0,0,0,Apartamento,desconhecido,Viva Real,0,0,0,1,7998.333333333333
123.0,3070.0,599.0,3,4,1,2,0,Apartamento,desconhecido,Viva Real,0,0,1,1,16373.983739837398
47.0,,,1,1,0,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,18936.17021276596
88.0,,700.0,3,2,0,1,0,Apartamento,desconhecido,Viva Real,0,0,0,1,5017.272727272727
85.0,0.0,0.0,3,3,1,2,0,Casa,desconhecido,Viva Real,0,0,0,0,6470.588235294118
80.0,,750.0,3,2,1,1,12,Apartamento,desconhecido,Viva Real,0,0,0,1,11375.0
73.0,0.0,0.0,2,2,1,2,15,Apartamento,desconhecido,Viva Real,0,0,1,0,20276.301369863013
177.0,0.0,0.0,3,3,2,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,8418.079096045198
206.0,0.0,1480.0,4,5,4,3,0,Apartamento,desconhecido,Viva Real,0,0,1,1,15533.980582524271
95.0,1854.0,800.0,3,2,1,1,8,Apartamento,desconhecido,Viva Real,0,0,0,1,8210.526315789473
79.0,,,3,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,1,9113.924050632912
132.0,1000.0,800.0,3,2,3,3,0,Apartamento,desconhecido,Viva Real,0,0,0,0,14393.939393939394
81.0,2000.0,630.0,2,1,0,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,4802.469135802469
55.0,1173.0,588.0,1,1,1,1,14,Apartamento,desconhecido,Viva Real,0,0,0,1,16181.818181818182
130.0,403.0,1680.0,4,3,2,4,0,Apartamento,desconhecido,Viva Real,0,0,0,1,12230.76923076923
65.0,1500.0,600.0,2,2,1,2,12,Apartamento,desconhecido,Viva Real,0,0,0,0,11538.461538461539
58.0,0.0,0.0,2,1,0,1,0,Apartamento,desconhecido,Viva Real,0,0,0,1,7758.620689655172
76.0,0.0,0.0,2,3,2,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,21806.9153612532
41.0,800.0,450.0,1,1,0,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,10975.609756097561
143.0,3900.0,1300.0,4,4,1,3,12,Apartamento,desconhecido,Viva Real,0,0,0,0,10489.510489510489
96.0,2838.0,1183.0,3,3,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,7812.5
106.0,0.0,1000.0,3,2,1,1,10,Apartamento,desconhecido,Viva Real,0,0,0,1,5943.396226415094
95.0,1854.0,800.0,3,2,1,1,8,Apartamento,desconhecido,Viva Real,0,0,0,1,8210.526315789473
155.0,5124.0,1900.0,3,4,2,2,0,Apartamento,desconhecido,Viva Real,0,0,1,1,15806.451612903225
110.0,0.0,0.0,3,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,1,9636.363636363636
79.0,1800.0,718.0,2,2,1,2,0,Apartamento,desconhecido,Viva Real,0,0,0,1,13924.050632911392
165.0,3800.0,1400.0,4,6,4,4,0,Apartamento,desconhecido,Viva Real,0,0,0,0,15078.787878787878
215.0,0.0,0.0,4,4,3,3,0,Apartamento,desconhecido,Viva Real,0,0,0,1,16279.06976744186
680.0,,,6,2,2,2,0,Casa,desconhecido,Viva Real,0,0,0,0,4632.35294117647
170.0,,1590.0,3,5,3,3,12,Apartamento,desconhecido,Viva Real,0,0,1,1,17352.941176470587
60.0,0.0,0.0,0,1,0,1,10,Consultório,desconhecido,Viva Real,0,0,0,1,6333.333333333333
165.0,3800.0,1400.0,4,6,4,4,0,Apartamento,desconhecido,Viva Real,0,0,0,0,15078.787878787878
60.0,0.0,0.0,0,1,0,1,10,Consultório,desconhecido,Viva Real,0,0,0,1,6333.333333333333
190.0,4000.0,1203.0,3,4,1,4,10,Apartamento,desconhecido,Viva Real,0,0,0,1,8421.052631578947
120.0,0.0,0.0,4,3,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,12333.333333333334
140.0,3000.0,1200.0,3,3,1,2,14,Apartamento,desconhecido,Viva Real,0,0,0,1,7107.142857142857
205.0,,1800.0,4,5,4,3,0,Apartamento,desconhecido,Viva Real,0,0,1,0,15609.756097560976
143.0,3914.0,1351.0,4,4,1,3,0,Apartamento,desconhecido,Viva Real,0,0,0,1,10489.510489510489
74.0,0.0,598.0,3,1,0,0,0,Apartamento,desconhecido,Viva Real,0,0,0,0,4729.72972972973
185.0,0.0,1500.0,3,3,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,10378.378378378378
81.0,1700.0,564.0,3,3,2,1,0,Apartamento,desconhecido,Viva Real,0,0,0,1,8024.691358024691
230.0,5359.0,1300.0,4,6,4,3,14,Apartamento,desconhecido,Viva Real,0,0,0,0,15217.391304347826
110.0,0.0,0.0,3,3,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,10727.272727272728
230.0,5359.0,1300.0,4,6,4,3,14,Apartamento,desconhecido,Viva Real,0,0,0,0,15217.391304347826
110.0,0.0,0.0,3,3,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,10727.272727272728
140.0,3600.0,1200.0,3,3,1,3,0,Apartamento,desconhecido,Viva Real,0,0,0,0,19271.428571428572
67.0,1700.0,690.0,2,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,1,14776.119402985074
152.0,,,3,4,3,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,11315.78947368421
67.0,1700.0,690.0,2,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,1,14776.119402985074
97.0,245.0,1285.0,3,2,1,2,13,Apartamento,desconhecido,Viva Real,0,0,0,0,12876.288659793814
145.0,,,4,3,1,2,0,Apartamento,desconhecido,Viva Real,0,0,1,0,8806.896551724138
145.0,3655.0,1270.0,3,5,3,2,9,Apartamento,desconhecido,Viva Real,0,0,0,1,12068.965517241379
96.0,276.0,908.0,3,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,1,11770.833333333334
68.0,0.0,758.0,2,2,1,1,16,Apartamento,desconhecido,Viva Real,0,0,0,1,13911.764705882353
89.0,1650.0,900.0,2,1,0,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,8202.247191011236
145.0,,,4,3,1,2,0,Apartamento,desconhecido,Viva Real,0,0,1,0,8806.896551724138
109.0,950.0,720.0,3,2,1,0,0,Apartamento,desconhecido,Viva Real,0,0,0,1,7522.935779816514
94.0,2496.0,853.0,3,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,1,6382.978723404255
409.0,7876.0,4955.0,4,7,4,3,11,Cobertura,desconhecido,Viva Real,0,0,0,0,7212.7139364303175
94.0,0.0,821.0,2,1,0,0,0,Apartamento,desconhecido,Viva Real,0,0,0,1,4787.234042553191
48.0,2534.0,550.0,0,1,0,0,0,Consultório,desconhecido,Viva Real,0,0,1,0,11041.666666666666
85.0,1946.0,758.0,3,2,1,1,14,Apartamento,desconhecido,Viva Real,0,0,0,1,10000.0
237.0,7263.0,2067.0,4,4,2,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,10337.552742616033
64.0,1745.0,526.0,3,1,0,1,6,Apartamento,desconhecido,Viva Real,0,0,0,0,6718.75
27.0,0.0,400.0,1,1,0,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,7592.592592592592
71.0,1800.0,890.0,2,3,2,2,7,Apartamento,desconhecido,Viva Real,0,0,0,0,11477.464788732394
61.0,1465.0,586.0,2,1,0,0,0,Apartamento,desconhecido,Viva Real,0,0,1,1,6540.983606557377
409.0,7876.0,4955.0,4,7,4,3,11,Cobertura,desconhecido,Viva Real,0,0,0,0,7212.7139364303175
76.0,12.0,700.0,2,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,1,1,9210.526315789473
88.0,,827.0,3,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,1,1,11250.0
93.0,936.0,605.0,3,2,1,0,0,Apartamento,desconhecido,Viva Real,0,0,0,1,4623.655913978495
161.0,3027.0,1533.0,4,5,3,2,0,Apartamento,desconhecido,Viva Real,0,0,0,1,10248.447204968945
67.0,1560.0,600.0,2,1,0,1,12,Apartamento,desconhecido,Viva Real,0,0,0,0,7149.253731343284
101.0,0.0,0.0,3,2,1,2,0,Apartamento,desconhecido,Viva Real,0,0,0,1,16930.69306930693
215.0,299.0,,0,4,0,0,0,Imóvel Comercial,desconhecido,Viva Real,0,0,0,0,14418.60465116279
130.0,0.0,0.0,3,3,3,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,21806.9153612532
319.0,0.0,,3,4,3,3,0,Apartamento,desconhecido,Viva Real,0,0,0,0,5595.611285266457
135.0,4090.0,1400.0,3,3,2,2,10,Apartamento,desconhecido,Viva Real,0,0,0,1,17041.05185185185
330.0,,1978.0,4,2,2,2,0,Apartamento,desconhecido,Viva Real,0,0,1,0,5454.545454545455
142.0,0.0,0.0,3,3,1,2,0,Apartamento,desconhecido,Viva Real,0,0,1,0,11619.718309859154
194.0,399.0,1337.0,3,3,1,2,0,Cobertura,desconhecido,Viva Real,0,0,0,0,6180.412371134021
282.0,0.0,0.0,4,3,2,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,10914.893617021276
71.0,1115.0,713.0,2,2,1,1,12,Apartamento,desconhecido,Viva Real,0,0,0,1,13943.661971830987
230.0,654.0,2050.0,4,3,2,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,8260.869565217392
87.0,1300.0,700.0,2,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,1,8275.862068965518
106.0,2907.0,1194.0,3,4,1,2,16,Apartamento,desconhecido,Viva Real,0,0,0,1,10377.358490566037
106.0,2907.0,1194.0,3,4,1,2,16,Apartamento,desconhecido,Viva Real,0,0,0,1,10377.358490566037
55.0,682.0,580.0,2,1,0,0,0,Apartamento,desconhecido,Viva Real,0,0,0,1,6363.636363636364
170.0,0.0,1990.0,3,4,3,4,0,Apartamento,desconhecido,Viva Real,0,0,0,1,15494.117647058823
138.0,2942.0,1467.0,4,5,1,2,0,Apartamento,desconhecido,Viva Real,0,0,0,1,11231.884057971014
67.0,1838.0,60949.0,2,1,0,1,11,Apartamento,desconhecido,Viva Real,0,0,0,0,8492.537313432837
259.0,0.0,2579.0,4,5,2,2,12,Apartamento,desconhecido,Viva Real,0,0,1,0,14864.864864864865
53.0,500.0,470.0,1,1,0,1,0,Apartamento,desconhecido,Viva Real,0,0,0,1,16037.735849056604
44.0,0.0,0.0,1,1,0,10,15,Apartamento,desconhecido,Viva Real,0,0,0,0,18816.022727272728
131.0,2608.0,1270.0,3,3,1,2,0,Apartamento,desconhecido,Viva Real,0,0,1,1,12824.42748091603
360.0,8900.0,,0,2,0,1,1,Consultório,desconhecido,Viva Real,0,0,0,0,5500.0
101.0,1513.0,580.0,2,2,1,6,16,Apartamento,desconhecido,Viva Real,0,0,0,1,6782.178217821782
131.0,2608.0,1270.0,3,3,1,2,0,Apartamento,desconhecido,Viva Real,0,0,1,1,12824.42748091603
88.0,1200.0,600.0,3,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,6465.909090909091
78.0,2002.0,857.0,2,1,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,1,12179.48717948718
155.0,4600.0,1700.0,3,4,3,2,0,Apartamento,desconhecido,Viva Real,0,0,1,1,15741.935483870968
76.0,,527.0,2,2,1,0,0,Apartamento,desconhecido,Viva Real,0,0,0,1,7105.263157894737
33.0,875.0,258.0,0,1,0,0,14,Consultório,desconhecido,Viva Real,0,0,0,0,7575.757575757576
185.0,0.0,1500.0,3,3,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,10378.378378378378
88.0,0.0,0.0,3,2,0,0,0,Apartamento,desconhecido,Viva Real,0,0,0,0,7159.090909090909
156.0,190.0,1700.0,3,5,3,2,12,Apartamento,desconhecido,Viva Real,0,0,0,0,6282.051282051282
154.0,3705.0,1385.0,3,4,3,2,14,Apartamento,desconhecido,Viva Real,0,0,0,1,15909.09090909091
117.0,5250.0,1472.0,3,3,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,1,11324.786324786324
110.0,2500.0,700.0,3,3,1,2,6,Apartamento,desconhecido,Viva Real,0,0,0,0,6818.181818181818
130.0,3200.0,1200.0,3,5,3,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,14230.76923076923
101.0,119.0,780.0,3,2,0,1,0,Apartamento,desconhecido,Viva Real,0,0,0,1,5792.079207920792
24.0,,,1,1,0,0,0,Kitnet/Conjugado,desconhecido,Viva Real,0,0,0,0,10166.666666666666
80.0,720.0,800.0,3,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,9000.0
173.0,400.0,1100.0,2,4,1,1,0,Cobertura,desconhecido,Viva Real,0,0,1,1,8034.682080924856
133.0,,850.0,3,2,1,2,0,Cobertura,desconhecido,Viva Real,0,0,0,0,12781.954887218046
88.0,2794.0,786.0,2,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,1,11931.818181818182
171.0,7565.0,1639.0,3,4,3,3,0,Apartamento,desconhecido,Viva Real,0,0,0,1,17543.859649122805
203.0,8000.0,1400.0,3,2,1,3,0,Cobertura,desconhecido,Viva Real,0,0,1,0,8817.733990147783
226.0,9000.0,3700.0,3,4,2,2,11,Apartamento,desconhecido,Viva Real,0,0,0,0,8407.079646017699
100.0,0.0,600.0,2,2,1,2,0,Apartamento,desconhecido,Viva Real,0,0,0,1,20210.0
380.0,0.0,3000.0,5,5,4,3,0,Apartamento,desconhecido,Viva Real,0,0,1,1,7881.578947368421
162.0,3500.0,980.0,3,3,1,2,0,Cobertura,desconhecido,Viva Real,0,0,0,0,7098.765432098766
99.0,602.0,837.0,2,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,6515.151515151515
66.0,,542.0,2,1,0,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,7318.181818181818
69.0,,602.0,2,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,8985.507246376812
101.0,1700.0,561.0,3,2,1,0,7,Apartamento,desconhecido,Viva Real,0,0,0,1,6435.6435643564355
60.0,81.0,,2,1,0,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,7500.0
202.0,,,1,1,0,2,0,Consultório,desconhecido,Viva Real,0,0,0,0,4238.89603960396
53.0,678.0,451.0,1,1,0,1,14,Apartamento,desconhecido,Viva Real,0,0,0,0,18113.20754716981
139.0,4253.0,1221.0,3,5,3,2,0,Apartamento,desconhecido,Viva Real,0,0,0,1,17913.669064748203
110.0,3120.0,1117.0,2,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,1,1,12727.272727272728
799.0,5086.0,0.0,0,0,0,5,4,Prédio/Edifício Inteiro,desconhecido,Viva Real,0,0,0,0,10387.984981226533
117.0,,1.0,3,2,1,1,6,Apartamento,desconhecido,Viva Real,0,0,0,0,7606.8376068376065
67.0,0.0,794.0,2,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,1,11865.671641791045
77.0,1600.0,1183.0,2,3,1,1,0,Apartamento,desconhecido,Viva Real,0,0,1,1,11688.311688311689
94.0,231.0,766.0,3,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,6329.787234042553
80.0,,,3,1,0,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,7750.0
55.0,2029.0,652.0,1,1,0,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,13636.363636363636
70.0,0.0,650.0,3,1,0,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,4714.285714285715
103.0,160.0,750.0,3,3,1,1,12,Apartamento,desconhecido,Viva Real,0,0,0,1,8349.514563106795
270.0,4500.0,1800.0,3,4,0,4,12,Cobertura,desconhecido,Viva Real,0,0,0,0,13333.333333333334
60.0,,650.0,2,1,0,1,13,Apartamento,desconhecido,Viva Real,0,0,0,1,19833.333333333332
87.0,,,0,1,0,1,0,Consultório,desconhecido,Viva Real,0,0,0,0,4597.701149425287
73.0,1200.0,500.0,2,3,2,2,6,Apartamento,desconhecido,Viva Real,0,0,0,1,10000.0
53.0,,,2,1,0,0,0,Apartamento,desconhecido,Viva Real,0,0,0,0,4339.622641509434
35.0,797.0,430.0,0,0,0,0,11,Consultório,desconhecido,Viva Real,0,0,0,0,4628.571428571428
112.0,1500.0,1200.0,3,4,1,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,4464.285714285715
24.0,446.0,300.0,0,1,0,0,0,Consultório,desconhecido,Viva Real,0,0,0,0,10208.333333333334
40.0,1600.0,4000.0,3,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,21806.9153612532
33.0,,,0,0,0,0,11,Consultório,desconhecido,Viva Real,0,0,0,0,21806.9153612532
187.0,425.0,2315.0,3,4,2,0,0,Apartamento,desconhecido,Viva Real,0,0,1,1,8021.39037433155
197.0,0.0,1200.0,3,4,2,1,0,Apartamento,desconhecido,Viva Real,0,0,0,1,7944.162436548223
81.0,0.0,0.0,3,2,0,1,0,Apartamento,desconhecido,Viva Real,0,0,0,1,5925.925925925926
360.0,11500.0,3000.0,4,2,2,3,10,Apartamento,desconhecido,Viva Real,0,0,0,1,9166.666666666666
50.0,700.0,489.0,1,1,1,1,5,Apartamento,desconhecido,Viva Real,0,0,0,0,8500.0
122.0,291.0,733.0,3,1,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,7295.081967213115
42.0,,500.0,1,1,1,1,12,Apartamento,desconhecido,Viva Real,0,0,1,1,12619.047619047618
109.0,4330.0,1200.0,3,3,2,2,16,Apartamento,desconhecido,Viva Real,0,0,0,0,11376.146788990825
82.0,1200.0,650.0,3,2,1,1,0,Apartamento,desconhecido,Viva Real,0,0,1,0,10609.756097560976
132.0,0.0,,3,4,3,3,0,Apartamento,desconhecido,Viva Real,0,0,0,0,12878.787878787878
117.0,151.0,630.0,3,3,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,5982.9059829059825
132.0,2400.0,1480.0,3,3,3,2,11,Apartamento,desconhecido,Viva Real,0,0,0,1,13636.363636363636
38.0,0.0,400.0,0,1,0,0,3,Consultório,desconhecido,Viva Real,0,0,0,0,3421.0526315789475
53.0,1.0,1.0,2,1,0,0,0,Apartamento,desconhecido,Viva Real,0,0,0,0,5264.1509433962265
39.0,560.0,490.0,1,1,0,0,9,Apartamento,desconhecido,Viva Real,0,0,0,0,4871.794871794872
94.0,,,3,3,2,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,16489.36170212766
125.0,285.0,700.0,3,5,3,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,14400.0
123.0,0.0,650.0,3,2,1,2,10,Apartamento,desconhecido,Viva Real,0,0,0,0,14780.487804878048
64.0,1607.0,526.0,3,1,0,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,6718.75
82.0,1400.0,750.0,2,1,0,0,10,Apartamento,desconhecido,Viva Real,0,0,0,1,4390.243902439024
61.0,1.0,694.0,3,1,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,0,5737.704918032787
120.0,,1570.0,3,3,1,1,0,Apartamento,desconhecido,Viva Real,0,0,0,1,7625.0
80.0,1348.0,865.0,2,2,0,1,12,Apartamento,desconhecido,Viva Real,0,0,0,1,7375.0
86.0,3337.0,740.0,3,2,1,2,0,Apartamento,desconhecido,Viva Real,0,0,0,0,10988.372093023256
